title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
智能驾驶3D图形开发工程师,上海,c,本科,5-10年,"[""C++"", ""OpenGL"", ""\u56fe\u5f62\u5f00\u53d1\u7ecf\u9a8c"", ""\u5730\u56fe/\u5bfc\u822a\u7ecf\u9a8c"", ""\u8f66\u673a"", ""\u6e32\u67d3"", """"]","[25000, 50000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9ad8\u6e29\u8865\u8d34\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5de5\u9f84\u5956\uff0c\u5e26\u85aa\u5e74\u5047""]",HR,秦女士HR,0,极氪智能科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20211204/7b5b554d84f9729c23c040b804208d58ad6a880ac4988659f3086dc76e8a5c9e51ff260c7e3376ea.jpg?x-oss-process=image/resize,w_100,limit_0",汽车研发/制造,A轮,"[0, 10000]",https://www.zhipin.com/job_detail/83ec55e6c1a0b83a1HN62tq5FFJX.html?lid=1yBJn2ppsiZ.search.21&securityId=yrviT8S9W2QVd-Y1ZZzJfiZwVi6pEHGiIzCycOrATxp7pZC1TwALlQlBrOCA_glYsUaFBdRNXK3-kqEwIiFPzH7cURLPq7E14AcuKRZzM7fBiZ2LzxE~&sessionId=,https://www.zhipin.com/gongsi/112f7e0c5c4e166d1n153Nq9GFY~.html,嘉定区
C++开发工程师,成都,c,学历不限,经验不限,"[""egret"", ""unity"", ""\u7b97\u6cd5\u57fa\u7840"", ""cocos2d"", ""STL"", ""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """", """"]","[3000, 5000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5305\u4f4f\uff0c\u80a1\u7968\u671f\u6743""]",HR,赖先生HR,0,大图世纪,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190820/fe2e229ee2420b656b966131376648f5ec9d13acf03986cc0f26a6bb98fb147c_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/36935432381a2dbe1nF83di-F1RT.html?lid=1yBJn2ppsiZ.search.22&securityId=LY2jmfWIAx7iJ-31w7QVnmSSsfNTEIfYN870YPvJwSSvr-sPvg7iIshBUwMaJRtfhwKT0mytlWf72HN5p7KwJ4sAQHgB55wyRsB1HmYQPtfna3QGoqE~&sessionId=,https://www.zhipin.com/gongsi/7a1c4eac8c8f1ae403F72N-_Fg~~.html,武侯区
C++研发工程师（性能优化） (MJ000641),北京,c,学历不限,3-5年,"[""C++"", ""cuda"", ""OpenCV"", ""GPU""]","[25000, 40000]",15薪,"[""\u80a1\u7968\u671f\u6743\uff0c\u5168\u52e4\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u8282\u65e5\u798f\u5229\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u610f\u5916\u9669\uff0c\u9910\u8865\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u751f\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u514d\u8d39\u73ed\u8f66""]",HRBP,王女士HRBP,0,美图公司,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20240813/7bf6f160950405e92f28509664e28e750034fd2bd862713dd6a10950eb44694ed332f55c964dce1e.png.webp?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/0e35ac95f6015af11Hdy2Nq7FFtT.html?lid=1yBJn2ppsiZ.search.23&securityId=a17gyIDy1FPrG-c1OOHWZ0ENbl2dOeH4C7YZD0QrdxFV_F8fOqxWjI6FQXGlxsSS-6IlCwfcnfopg8niH2FKCUD7tYj2ytatMn0frZEdVpshnOU~&sessionId=,https://www.zhipin.com/gongsi/60272326a766224f1nBy3do~.html,海淀区
应用软件开发工程师,南昌,c,本科,5-10年,"[""C++"", ""QT"", ""STL"", ""MFC"", ""\u67b6\u6784\u8bbe\u8ba1\u7ecf\u9a8c"", ""\u56fe\u5f62\u5f00\u53d1\u7ecf\u9a8c"", """"]","[15000, 22000]",15薪,"[""\u80a1\u7968\u671f\u6743\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u4ea4\u901a\u8865\u52a9""]",应用软件开发经理,江先生应用软件开发经理,0,华勤技术股份有限公司,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20201224/99d0d73240d08898dfbde3c9a9fcdba50b8761a367a61b7361fbe4147480ca47_s.jpg?x-oss-process=image/resize,w_100,limit_0",智能硬件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/30f84f48b06901ea1H190t64FVpW.html?lid=1yBJn2ppsiZ.search.24&securityId=4vMHqqezidSGR-K1PotZ2xW-jRg0f-dAaaXWzzsYbgfE4fGzrrhmIipQR0iaa8ETuuioZzxc6y-xAaUw_sJLb1Q_-zaK2l2LpuzIYCJcSeRcveZlEmQ~&sessionId=,https://www.zhipin.com/gongsi/94f82accc69184cf1nd729S-FVE~.html,南昌县
阿里妈妈-广告引擎研发（搜索&直播）-北京,北京,c,本科,经验不限,"[""C++"", ""Python""]","[25000, 40000]",16薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u80a1\u7968\u671f\u6743\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1""]",人事部HR,林女士人事部HR,0,阿里巴巴集团,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220316/7bf6f160950405e9282fe33181a1523803562870c4e2cc4a242ac4eb7bbd10d1694083156ab76fdb.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/078324419e9b747e1HFz2dm-GFRR.html?lid=1yBJn2ppsiZ.search.25&securityId=3IapAuyqyTjWn-21wKDp1gBWwRILNLqFY8bpPem-UsrRiPC8pKexYkT1vR4ODKXTsEkXxH1OX5BOEDHvNGtcbzr5RGNw5MlsFtqwxVqVmsvdSg~~&sessionId=,https://www.zhipin.com/gongsi/5d627415a46b4a750nJ9.html,朝阳区
软件开发工程师（上位机）,深圳,c,本科,3-5年,"[""C++"", ""QT"", ""OpenCV"", ""OpenGL"", ""\u4e0a\u4f4d\u673a\u5f00\u53d1\u7ecf\u9a8c""]","[15000, 25000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865""]",招聘经理,胡女士招聘经理,0,杉川机器人,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20240301/7bf6f160950405e9b442b949aa4812a93f381ddf8581af0080687905b5f32731002bd73cc25116b3.png.webp?x-oss-process=image/resize,w_100,limit_0",生活服务(O2O),不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/493aaade71ba7c391Hx82tS-FVFV.html?lid=1yBJn2ppsiZ.search.26&securityId=Im0lgUFzTgSjX-O1kpHAAi9ySU6-LCoEFdXolbRs3CVRBXqzFdW59TEDlgMfPynz-iXK47qqx8HEupzhZJpyi3Ym14huPTF9maXQOYOByAeS_f35wQ~~&sessionId=,https://www.zhipin.com/gongsi/4aaf4d7e18710f1a0nR739i8.html,光明区
初级系统集成应用工程师,苏州,c,本科,1年以内,"[""\u5355\u7247\u673a\u5f00\u53d1"", ""ARM\u5f00\u53d1"", ""\u5d4c\u5165\u5f0f\u6280\u672f"", ""\u9a71\u52a8\u5f00\u53d1""]","[8000, 13000]",14薪,"[""\u5e74\u7ec8\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5305\u5403""]",HRM,邱女士HRM,0,辅易航智能科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200512/5f2ac9a2e3fe2c69fc2b33856d5947fc0c3e828f106513aa8bed16f6273116ad_s.jpg?x-oss-process=image/resize,w_100,limit_0",汽车研发/制造,A轮,"[20, 99]",https://www.zhipin.com/job_detail/6f4dcf9276d0b1921Xd_3dW7GVpQ.html?lid=1yBJn2ppsiZ.search.27&securityId=Sq51XrSS8Hsgl-g1z5g4vOWXMV9PHPFP7USmuebkPwLEq6w89zy7JA0Mpdh_Vrmi9ujNSMlOdD2Gg_m0iAkCYDBK8NjRDt1gcrFN9ya2gz0U0FiyiQ~~&sessionId=,https://www.zhipin.com/gongsi/d1ffaa4a7343665a1nRy29m1EQ~~.html,虎丘区
C/C++开发工程师,石家庄,c,本科,5-10年,"[""C++"", ""Python"", ""\u67b6\u6784\u8bbe\u8ba1\u7ecf\u9a8c"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", """", """", """"]","[500, 600]",0薪,无,人事经理,张先生人事经理,1,河北芯优扬信息科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",其他专业服务,未融资,"[0, 20]",https://www.zhipin.com/job_detail/1e211a966c9163811Hx53ti-FlBZ.html?lid=1yBJn2ppsiZ.search.28&securityId=DDF315XHiMegt-L1F07FyRMwnJoDeJpiOddMplb0P-q6yFXhIOV6syF98CtUdjb8hNyJLEugT7_AKeoaJRvx8b9xg_ngSXNOSpVCH_tnZzQk-06FlpI~&sessionId=,https://www.zhipin.com/gongsi/a1e6d253d4352cac1HN729W5E1o~.html,桥西区
C＋＋开发工程师,合肥,c,本科,1-3年,"[""Python"", ""Socket\u6280\u672f"", ""\u7f51\u7edc\u534f\u8bae"", ""ARM\u5f00\u53d1"", ""\u591a\u7ebf\u7a0b"", """"]","[12000, 16000]",0薪,无,人力资源,陈女士人力资源,0,合肥薪火科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20171213/29ead07c1a3e208ee231902c7282276acfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/56265af048748fa21Xd63tS9EVVY.html?lid=1yBJn2ppsiZ.search.29&securityId=mxQXyr7zPFRcw-614M2KHOmYcuGOU7SmtgWzzV2zcFlzvgkuYDXayGO5Ohwi4ZvSV6dp-FOCh8llIxUBK8MZTseVRXaTNb-ZP6xn0z0TnWEBdHjw&sessionId=,https://www.zhipin.com/gongsi/cafb368f865c698f0HZ70t2-.html,蜀山区
OS软件开发工程师(关键稀缺岗),杭州,c,本科,3-5年,"[""Shell"", ""Linux"", ""\u6570\u636e\u7ed3\u6784""]","[30000, 60000]",0薪,"[""\u5b9a\u671f\u4f53\u68c0\uff0c\u79bb\u804c\u8865\u507f\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u5168\u52e4\u5956\uff0c\u901a\u8baf\u8865\u8d34""]",高级工程师,马先生高级工程师,0,华为技术有限公司,"https://img.bosszhipin.com/beijin/upload/admin/20241009/7a57a5a743894a0e61db0c9f94e55da3789b92c168491f5575a8c6cfd5eed090fc41aa91be88d106.png.webp?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/b3a6c1ebe9a31c8f1XR63t67FVFQ.html?lid=1yBJn2ppsiZ.search.30&securityId=HYln1V-J8favo-G1sgdO49QOtVLHzInVSGSKSCz3n5fp40epZdRpC1MCC-d2VSkr7lppYWjfH6R81ZjnnjBMGwDphzlXbhj_SSrrcvFSdZNPjtOYkg~~&sessionId=,https://www.zhipin.com/gongsi/21124e51a5ea83a80nR80ti8.html,滨江区
昇腾软件开发工程师,杭州,c,学历不限,在校/应届,"[""C++"", ""Python""]","[20000, 40000]",16薪,"[""\u52a0\u73ed\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u80a1\u7968\u671f\u6743\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u5e74\u7ec8\u5956\uff0c\u751f\u65e5\u798f\u5229\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u8282\u65e5\u798f\u5229\uff0c\u610f\u5916\u9669\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u7ee9\u6548\u5956\u91d1""]",AI工程师,诸葛先生AI工程师,0,上海华为技术有限公司,"https://c-res.zhipin.com/jrs/310218b05bfff2aa755767daeb661454.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/d939c827e0e062bf1HN439W4FldY.html?lid=1yB6E6s0fcZ.search.31&securityId=df1PFe7eci37J-S1-np8MgL1mAkDrH-XW7aSovCE4IIOCMr7hulw_DW_SCuoQCJOOvWBp2EUGtHqd1BM8jUGWyFEq0H0jeMQwNPM7EP4In2mDdNuHw~~&sessionId=,https://www.zhipin.com/gongsi/5c2aa068dd6a32a20nx83dW1.html,滨江区
游戏后台开发实习生,大连,c,大专,3个月,"[""C++""]","[150, 200]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u610f\u5916\u9669\uff0c\u65e9\u9910\u665a\u9910\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u751f\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u9910\u8865""]",HR,戴女士HR,1,北境互娱,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220720/7bf6f160950405e969aff78ffab48fb274de84a30367831d03ced2dd9123b7944f3e8bb7dca6259f.jpg?x-oss-process=image/resize,w_100,limit_0",游戏,未融资,"[100, 499]",https://www.zhipin.com/job_detail/643eb11ab2e4d49c1Hd-29y9FVdV.html?lid=1yB6E6s0fcZ.search.32&securityId=elOlAO877jBtv-Q1cox5RvsY1yNncSoWQXRAYabLXxoM9KXoYhQlFjnAir5ZnU4npSPqgE5aPjUR3NUlLo8qRFHWR_XhmhDa3vuygkQ6j-czevUsLH8~&sessionId=,https://www.zhipin.com/gongsi/31c0e9fc0ec06c671XR90ti7ElI~.html,甘井子区
linux应用开发工程师-IDH(K5374),西安,c,本科,经验不限,"[""\u7f51\u7edc\u534f\u8bae"", ""\u591a\u8fdb\u7a0b"", ""\u7f51\u7edc\u7f16\u7a0b"", ""\u591a\u7ebf\u7a0b"", ""Linux"", ""Makefile""]","[12000, 24000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5168\u52e4\u5956\uff0c\u4f4f\u623f\u8865\u8d34""]",招聘经理,卢女士招聘经理,0,中科创达,"https://img.bosszhipin.com/beijin/mcs/banner/571e618cfe14e949ccf42a9903bd9076cfcd208495d565ef66e7dff9f98764da.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/ada3094fd0dee2d403V60ty-GFZV.html?lid=1yB6E6s0fcZ.search.33&securityId=VDz0Vv5tE80v9-c1t_0EWnGHMnoOj9e9bNy-SkTI9VfRJV0vXlxMHeLSTwZoQg8unGsbfz0iMV4ZnEVXM1VV0Y-C2lrfnMUAQuDPJ37lRN_Xz1Fh&sessionId=,https://www.zhipin.com/gongsi/05d8611f931b61a41Xd639m_.html,雁塔区
C++开发工程师(龙头企业，晋升空间大）,广州,c,本科,1-3年,"[""C++"", ""Ffmpeg"", ""MySQL"", ""STL"", ""\u670d\u52a1\u5668\u5f00\u53d1""]","[11000, 20000]",13薪,"[""\u751f\u65e5\u798f\u5229\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e74\u7ec8\u5956\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5305\u5403\uff0c\u5bbf\u820d\u6709\u7a7a\u8c03\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u5065\u8eab\u623f\uff0c\u5de5\u9f84\u5956\uff0c\u9910\u8865""]",招聘主管,赵女士招聘主管,0,广东保伦电子,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230324/7bf6f160950405e9d2ba6be7606660a68840d6d14cb1a1ffc48bc3210d91d69a65d3a4fde90d3e85.jpg?x-oss-process=image/resize,w_100,limit_0",电子/硬件开发,未融资,"[1000, 9999]",https://www.zhipin.com/job_detail/ed333a970c96873f1XZ73Nq_EFBU.html?lid=1yB6E6s0fcZ.search.34&securityId=4jBk0VobIvSwJ-_1VcNX8dgmpLce2jNgTw9cIzBUGUO-I-urAIXBwHDIxoFoAeM--L1hl9Bzy21mpJp7DBzNtXjiEQGL7XedvTS42Xl-KCTjp2XJsBY~&sessionId=,https://www.zhipin.com/gongsi/81c6e9525f67ce9c1XF_39S8FlE~.html,番禺区
高级AI开发工程师,北京,c,本科,经验不限,"[""C++"", ""\u79fb\u52a8\u7aef"", ""AI"", ""\u6a21\u578b\u91cf\u5316""]","[45000, 75000]",14薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c12%\u516c\u79ef\u91d1""]",面试官,陶先生面试官,0,小米,"https://img.bosszhipin.com/beijin/mcs/banner/71f4ee09b9a2abfb675b5c705fc46c9dcfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/7aa47e3389146c8b03V609u7GVBZ.html?lid=1yB6E6s0fcZ.search.35&securityId=XxI3KA1pkPp4U-F1KJ2MdjTYl19hkrSI3WEZ4Mrq12gZPLgAHqc7oG13WRsHb9OEvg_ZRVw9tABr09kvDXIPVBiNS0kf30YD-hHApGiwJotf3R_-&sessionId=,https://www.zhipin.com/gongsi/6f1aa1d6b1d033ad33B43N0~.html,海淀区
qt开发工程师,武汉,c,本科,1-3年,"[""C++"", ""QT"", ""STL"", ""MySQL"", ""Linux\u5f00\u53d1/\u90e8\u7f72\u7ecf\u9a8c"", """"]","[8000, 13000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1""]",招聘者,赵先生招聘者,0,七云网络,"https://img.bosszhipin.com/beijin/upload/com/logo/20200708/4f86aa748bf9854774eeaf7b1947ff87a75f7ccaf6ad4cabf9f7261420ec476c.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,A轮,"[100, 499]",https://www.zhipin.com/job_detail/770dcec41d1c69071Hx42t65F1RQ.html?lid=1yB6E6s0fcZ.search.36&securityId=ZiOkGLEAXVPUa-i1ZsCcE_43SsQ70iyGsR4ndHaLAmvmlVXxi5jCFH2cSRPmPqPdb_312elQpJNYnic_K8Ym9y9j3MjiF6jbjBqrs0Jno8AexL-MPA~~&sessionId=,https://www.zhipin.com/gongsi/30ae0b955ae172333nZ72Nm7.html,江夏区
c++ 少儿编程老师（周末兼职）,莆田,c,大专,经验不限,"[""C++"", ""C\u8bed\u8a00"", ""Python"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""C++\u670d\u52a1\u7aef\u5f00\u53d1\u7ecf\u9a8c"", """", """"]","[5000, 10000]",0薪,"[""\u7ee9\u6548\u5956\u91d1\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u5e74\u7ec8\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u9910\u8865""]",管理者,蔡女士管理者,0,阿尔法创客机器人,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/4123b2516f885cea1Xdz3NS6F1ZQ.html?lid=1yB6E6s0fcZ.search.37&securityId=CL5yT9PwEi3sv-e1v6H_dyv0MAIVqUqfjLXaC3Lmp9CTFZCyL3S6WMCk4mJvVXTloeIMZBPzlLsOMq547ilT1B6z2OzEgKzu76CEuZns__jPMo3CG5I~&sessionId=,https://www.zhipin.com/gongsi/2b342c60cbb8b3df1nx53Nm-GVM~.html,城厢区
c++工程师,北京,c,本科,3-5年,"[""C++"", ""QT"", ""\u5206\u5e03\u5f0f\u7ecf\u9a8c"", ""\u6570\u636e\u5e93\u5f00\u53d1\u7ecf\u9a8c""]","[8000, 13000]",13薪,"[""\u7236\u6bcd\u6170\u95ee\u91d1\uff0c\u559c\u4e8b\u7ea2\u5305\uff0c\u8d2d\u623f\u65e0\u606f\u8d37\u6b3e\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u98de\u673a\u51fa\u5dee\uff0c\u751f\u65e5\u6d25\u8d34\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u51fa\u5dee\u8865\u8d34\uff0c\u5e74\u7ec8\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u4f53\u80b2\u953b\u70bc\u6d25\u8d34\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b50\u5f1f\u73a9\u5177\u8d39\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8d2d\u8f66\u65e0\u606f\u8d37\u6b3e""]",综合部,黄先生综合部,0,长沙翔宇科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200313/65dc4ad5b3ea2a6a42df0fa9a897decd266aac977f8af60c6de8dab6161587b9_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/1bd48bcd442d1cc81HZy3tm-EFVQ.html?lid=1yB6E6s0fcZ.search.38&securityId=YgcOt7clVrvp1-R1C75n4QDM-sd0BGkCjJw0tXoKVDM59vAq5wVkRcNMOQoUWnaAfm3M3d3-b7KyUznivatOVaiw3SMH2mWlVbWun3JFv2hcdG3GfQ~~&sessionId=,https://www.zhipin.com/gongsi/a353a08e2e2204890HB_2ty4EA~~.html,海淀区
软件工程师（半导体事业部）,苏州,c,本科,3-5年,"[""Qt\u9879\u76ee\u5f00\u53d1\u7ecf\u9a8c"", ""C++"", ""VC++"", ""\u8ba1\u7b97\u673a\u8f6f\u4ef6"", ""\u4e0a\u4f4d\u673a"", ""\u5de5\u63a7"", """", """"]","[14000, 22000]",0薪,"[""\u4f4f\u623f\u8865\u8d34\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u610f\u5916\u9669\uff0c\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5305\u5403\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047""]",HR,刘女士HR,0,德龙激光,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190508/54f46f151a0a829d96aef6458dee19fd9bed8d2b7f336d65b7516d1a0ed4826f_s.jpg?x-oss-process=image/resize,w_100,limit_0",自动化设备,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/0b0f5b0732bc3d9b1nZ82t6_EFdX.html?lid=1yB6E6s0fcZ.search.39&securityId=hhhQ77P80M2Yk-21IclNCb41DNnphzpGCbnZmEOToeEwYI3SjoKgN2uENtkumcUW1gLlt38gk__VqVzOIGPlsTo71VbB13sdTBoujA9fyPmlWKI~&sessionId=,https://www.zhipin.com/gongsi/09509e78d281b2a60n192Ny_.html,
